User-ID;ISBN;Book-Rating
2358;807506451;0
2358;807507091;0
2358;807507946;0
2358;807509760;0
2358;807510092;0
2358;807515604;0
2358;807516287;0
2358;807534137;0
2358;807545465;0
2358;807552933;0
2358;807553670;0
2358;807553689;0
2358;807553727;0
2358;807553794;0
2358;807553913;0
2358;080755393X;0
2358;807553980;0
2358;807559660;0
2358;807565350;0
2358;807572632;0
2358;080757516X;0
2358;807580872;0
2358;807592072;0
2358;812509145;7
2358;812524608;6
2358;1559029838;0
2359;385512104;0
2363;399143815;0
2363;440234948;6
2363;441004911;0
2363;451450787;9
2363;451450825;9
2363;451450876;9
2363;451451899;9
2363;451451996;9
2363;451452380;9
2363;451452542;9
2363;451453026;9
2363;451453689;9
2363;451453697;9
2363;451453700;9
2363;451453719;9
2363;451453727;9
2363;451456998;9
2363;451457374;9
2363;451457471;9
2363;451458184;9
2363;451458397;9
2363;451459954;9
2363;671023187;0
2363;671578375;5
2363;671726889;9
2366;553210092;8
2368;395390338;10
2369;676973604;8
2374;081677014X;9
2375;345424719;7
2375;345465083;7
2375;385498721;0
2375;451459245;0
2375;671003755;9
2375;679746048;0
2375;684803143;7
2375;743417720;0
2376;446610100;6
2379;440224624;8
2385;440216745;7
2385;446604666;6
2385;1857027795;8
2386;446672211;0
2388;142001740;6
2389;3423202343;6
2389;3423241012;0
2389;3426021293;5
2389;342660731X;0
2389;344242979X;9
2389;3453151720;0
2389;3492110266;0
2395;312966970;0
2398;8804473606;7
2399;345285549;0
2399;345317580;7
2399;345334310;8
2399;345337662;9
2399;345352238;0
2399;671730177;9
2399;671876015;9
2399;671876937;0
2399;812533666;4
2399;893757837;0
2403;1575663104;0
2404;679766758;10
2404;874869226;0
2404;967224918;7
2406;3257228449;4
2406;3426620685;0
2406;3442440246;3
2406;3442450144;0
2406;3442727758;5
2406;3492215416;2
2406;3492223990;0
2406;3499431009;8
2406;3548680291;0
2406;3570204758;0
2406;3596131545;4
2406;3596505429;0
2406;3746618959;5
2406;3897053020;1
2411;61066591;0
2411;152017976;5
2411;152017984;6
2411;307100227;6
2411;671522728;5
2411;689835752;0
2411;717287998;5
2411;816735786;0
2411;886251788;5
2411;971880107;3
2411;1590383141;0
2414;62502182;7
2414;014300025X;6
2414;451176723;5
2415;3596270952;9
2415;3596271088;8
2416;8477204055;7
2417;051513290X;7
2421;151104506;8
2421;394577736;0
2425;425175006;7
2436;345426274;0
2437;61032093;9
2437;425176940;0
2437;425181979;8
2437;042518238X;0
2437;425186857;0
2437;440236266;6
2437;515114693;9
2437;515120618;0
2437;051512317X;7
2437;553576437;0
2437;671003518;9
2437;671725505;8
2437;671739751;9
2439;60004533;8
2439;60507403;8
2439;345367421;7
2439;380002930;10
2439;425130215;0
2439;425174468;7
2439;044012929X;0
2439;553212761;8
2439;679767398;7
2439;080215185X;9
2442;8804314842;0
2442;8804315X;10
2442;8804320095;0
2442;8804334878;5
2442;8804358068;0
2442;8804358092;0
2442;8804359080;0
2442;8804360976;6
2442;8804368144;0
2442;8804390662;0
2442;8804400110;0
2442;8804408782;6
2442;8804408871;5
2442;8804408898;5
2442;8804422416;0
2442;8804424605;5
2442;8804427744;5
2442;8804448997;0
2442;8804464542;0
2442;8804470909;0
2442;8804476583;0
2442;8804483148;5
2442;8804501227;8
2442;8804520620;6
2442;880501821X;6
2442;8806134817;5
2442;8806147439;10
2442;8806153390;0
2442;8806155873;8
2442;8806157957;0
2442;8806158481;0
2442;8806166484;7
2442;8807081563X;0
2442;8807804506;7
2442;8807809907;10
2442;880781076X;10
2442;8807810778;10
2442;8807812770;6
2442;8807813386;8
2442;8807813602;6
2442;8807814099;0
2442;8807814234;7
2442;8807816016;10
2442;8807840103;7
2442;8817114170;5
2442;8831508407;0
2442;8835940125;0
2442;883891544X;5
2442;8842907464;0
2442;8843804286;0
2442;8844004662;10
2442;8845126064;0
2442;8845215989;8
2442;8845217256;5
2442;8845237303;0
2442;8845251578;0
2442;8845252906;0
2442;8845408205;7
2442;8845422968;0
2442;884620002;0
2442;8846200039;5
2442;8846200381;5
2442;8846200500;5
2442;8846200578;0
2442;8846200659;5
2442;8846200934;0
2442;8846201019;0
2442;8846201825;5
2442;8846202325;0
2442;8846202570;7
2442;8850202660;0
2442;887068136X;0
2442;887641035X;0
2442;887684108386I;0
2442;8876842527;7
2442;8876843884;7
2442;887684760X;0
2442;8878182397;5
2442;8878182427;0
2442;8878186716;0
2442;8878191388;8
2442;8878195820;7
2442;8878197351;0
2442;8878242624;10
2442;8879724029;5
2442;8879830023;0
2442;8879830058;0
2442;8879830139;0
2442;8879830546;5
2442;8879830678;5
2442;8879831151;10
2442;8879831208;7
2442;8879831372;0
2442;887983245X;5
2442;8879833537;0
2442;8879833685;7
2442;8879834207;0
2442;8879834223;8
2442;887983438X;0
2442;8879834533;0
2442;8879835068;5
2442;8879835424;5
2442;8879835610;0
2442;8879835734;0
2442;8879836488;0
2442;887983732X;6
2442;887983830X;8
2442;8879839225;7
2442;8880892118;7
2442;8880892207;0
2442;888089336X;8
2442;8880899880;5
2442;8881111136;7
2442;8881111527;7
2442;8881830078;0
2442;8881830426;0
2442;8881830868;0
2442;8881830884;6
2442;8881830892;8
2442;888183152X;0
2442;8881831570;7
2442;8881833239;7
2442;8881835177;8
2442;8881835657;0
2442;8881839563;5
2442;8882463672;7
2442;8882746097;0
2442;8882902617;0
2442;8885988083;9
2442;8885989403;0
2442;8887409064;8
2442;8888155031;7
2448;718143043;6
2451;486280489;0
2451;670858722;0
2453;515122491;10
2455;3442412404;0
2455;3821829494;0
2457;312876912;0
2459;684148579;0
2461;446363170;9
2461;553562967;7
2462;449003183;8
2462;044920474X;9
2462;449210952;0
2462;44924395;8
2462;449244970;8
2462;804110379;8
2462;804117934;9
2466;312966970;9
2466;312971346;9
2466;399147101;10
2470;446603066;0
2470;446603821;0
2470;449146383;9
2470;449149374;0
2470;553378260;5
2473;1556614438;10
2480;8032165389;5
2481;140280553;8
2481;312850581;9
2481;930031067;8
2482;60958022;0
2484;385474016;7
2485;812504364;5
2488;8574024856;8
2488;8574024864;2
2488;8574024872;5
2488;8574024880;5
2488;8574024899;2
2488;8574024902;1
2499;080213825X;5
2500;380804700;0
2501;500280673;10
2503;1400034779;7
2504;048640076X;4
2506;8432227587;7
2506;8439596014;0
2508;91801516;6
2508;349109931;9
2508;552998443;0
2515;8420638307;0
2515;8420672319;0
2515;8466307982;7
2515;8466310738;0
2517;3794117573;6
2520;8420442224;10
2520;8466301151;10
2524;8388556029;5
2525;8826703132;10
2528;671867156;10
2529;61009059;0
2529;747258473;0
2531;6170064;10
2531;014100892X;0
2531;8806143042;0
2534;140124497;5
2534;156245191X;0
2540;553210114;0
2542;156658992;0
2544;037550334X;0
2545;3426620685;4
2545;3499123665;5
2545;3518396005;0
2545;3548603203;0
2545;3888572949;4
2546;6144500;6
2549;6551092;10
2549;2020482363;7
2549;2070304086;8
2549;2253057835;6
2549;2264027754;0
2549;2264032189;0
2549;2264032199;8
2549;2264032340;7
2549;2264036095;0
2550;052594527X;10
2552;3257204833;5
2552;3404141970;7
2552;3596122279;7
2552;3596156963;7
2555;29281113;0
2555;517559552;0
2559;60928336;7
2559;316158720;0
2559;345338545;0
2559;375701044;3
2559;671036505;4
2559;679772677;0
2562;7154615;0
2562;375412824;8
2565;1558743669;10
2566;4121460286;0
2567;084236661X;0
2568;BCID694577184;0
2569;553572997;8
2574;708842100;3
2576;8435008924;10
2578;590453661;8
2578;059045367X;0
2579;059042761X;10
2580;385721617;7
2580;446300101;6
2582;99288451;3
2582;3404113888;5
2583;694013226;9
2584;441005764;10
2588;553582135;0
2589;345418832;0
2589;345443284;0
2589;039914210X;0
2589;399147284;0
2589;399147772;7
2589;439101336;8
2589;440237416;8
2589;451410777;6
2589;671024051;7
2589;671026801;7
2589;671034065;4
2589;684832380;0
2589;684869829;8
2590;380730359;9
2591;374166560;0
2591;449212602;9
2592;451150635;0
2595;425169863;0
2596;1850521921;0
2596;3492225926;0
2596;3596118425;0
2596;3596132762;0
2596;3612271628;0
2596;3612276581;5
2596;3831004323;0
2597;006018700X;8
2597;571174450;9
2597;684836483;7
2598;312848846;8
2598;442043244;0
2599;880381736;0
2599;8433966111;0
2599;8497591259;9
2605;767907817;7
2608;385720106;0
2611;553208845;7
2613;64400581;0
2615;140258418;7
2615;571142745;0
2616;898861780;0
2617;7173946;7
2618;1586480456;0
2622;030681188X;10
2622;688155022;10
2622;743204158;7
2622;088064219X;8
2622;1566194016;3
2622;1904095399;5
2630;72430958;0
2630;310225116;0
2630;385050755;0
2630;394541545;8
2630;440221471;0
2630;440224764;0
2630;440225698;0
2630;449219283;0
2630;553574965;0
2630;684823780;8
2630;800758358;8
2630;842329218;0
2630;842342702;0
2630;1576738442;0
2632;385493800;9
2632;877958920;5
2633;440235758;3
2634;743216458;8
2638;61007129;6
2638;142000205;8
2640;425147622;8
2643;886773784;9
2644;440228204;10
2644;883657635;8
2651;425143325;0
2651;425180964;8
2651;812520793;6
2653;312109393;7
2653;399148019;9
2655;8804358424;0
2655;8804508183;6
2655;8806164104;7
2655;8807014467;8
2655;880784039;8
2655;8871335279;4
2656;373063121;10
2658;140620869;0
2658;8370016456;0
2661;8817873039;4
2661;8817995134;0
2665;7622902;0
2665;140620338;5
2665;1855342340;0
2665;1855343789;0
2665;185534887X;0
2668;553801589;0
2670;743411250;7
2678;375700684;0
2678;375700692;4
2678;590129988;7
2679;140016821;7
2681;312955510;5
2683;786867086;10
2685;14366020444;7
2685;345396537;9
2685;8804376554;10
2685;8804425903;6
2685;8804523379;0
2685;8806137050;0
2685;8811020328;0
2685;8819823413;0
2685;8820114216;3
2685;8824706746;8
2685;8824710220;0
2685;8835061148;0
2685;8842909920;0
2685;8846202570;0
2685;8870681807;0
2685;8876862404;5
2685;8879830643;7
2685;8879833812;0
2685;8880891901;0
2687;452272092;8
2688;3407808836;2
2688;3423085711;5
2688;3453159926;0
2688;3499262967;4
2688;3518383620;0
2690;380896931;4
2693;3436020893;0
2693;3442068428;8
2693;3499424339;0
2693;349942472X;8
2696;3499137909;0
2700;743206045;7
2705;8873122933;0
2708;747563721;0
2711;771086547;0
2712;8756814232;9
2718;451518845;10
2719;60502258;0
2719;64407721;7
2719;140089365;7
2719;140298444;0
2719;156806479;0
2719;345395190;0
2719;345441443;5
2719;038072345X;5
2719;395869463;7
2719;440911710;7
2719;441009700;5
2719;441535771;8
2719;451452755;0
2719;451455126;0
2719;451521285;10
2719;451521358;8
2719;553265571;8
2719;553266055;5
2719;684859785;0
2719;802132952;0
2719;812552989;0
2719;812566351;8
2719;812566629;0
2723;586044760;7
2724;3453082524;9
2728;140021213;8
2728;340431008;0
2729;881787017X;0
2731;330336215;0
2731;553274864;5
2731;671025570;5
2731;805064362;4
2731;1580173144;0
2731;1888604182;3
2734;3870679638;8
2738;61020710;0
2738;330287001;8
2738;380727501;0
2738;446532231;0
2738;743222229;8
2738;1857233875;0
2738;8806163698;4
2738;8806593714;0
2738;8817521620;7
2738;8845909840;0
2738;8846202570;0
2738;888113098X;0
2738;8881930625;0
2738;8887070245;10
2742;440204887;0
2744;345342968;0
2746;345339681;0
2749;345272579;10
2749;812572297;0
2759;156007568;5
2759;385199570;10
2760;3150098130;0
2760;3404100263;0
2760;3404701704;0
2760;3423202947;0
2760;3423205202;0
2760;3426776545;0
2760;3442541751;0
2760;3453169247;0
2760;3612274546;0
2760;3896021435;0
2765;9607073363;0
2766;20869002;0
2766;25003305;0
2766;26890380;9
2766;60186860;0
2766;60235330;8
2766;60392452;0
2766;60958022;8
2766;60975849;9
2766;61056987;0
2766;64401324;0
2766;64440168;9
2766;64471098;0
2766;140094385;0
2766;014027684X;0
2766;140279288;0
2766;140309578;0
2766;014034294X;9
2766;140348107;0
2766;140430113;0
2766;014100018X;0
2766;141301058;0
2766;141304707;9
2766;141311908;0
2766;142001740;0
2766;156329301;0
2766;156849097;0
2766;226500578;0
2766;029274627X;0
2766;307128385;8
2766;307168409;10
2766;307234509;0
2766;310211883;0
2766;310216222;0
2766;310322413;9
2766;310514916;0
2766;312099436;0
2766;312146310;9
2766;312180624;0
2766;312305060;0
2766;316284955;0
2766;316666343;9
2766;316776963;0
2766;330262130;0
2766;345301137;0
2766;345319672;7
2766;345329163;0
2766;345378490;0
2766;345384369;0
2766;345391802;0
2766;345439252;0
2766;373245076;0
2766;374109990;0
2766;374332657;0
2766;375410546;0
2766;038039586X;9
2766;380710722;0
2766;380726815;6
2766;380787814;0
2766;385066392;0
2766;385127685;0
2766;385319525;0
2766;385486804;0
2766;385508417;7
2766;387986065;0
2766;394873335;9
2766;395070902;0
2766;395827418;9
2766;399137629;0
2766;039922405X;9
2766;425178102;5
2766;425181111;0
2766;425181480;0
2766;439061652;0
2766;439078059;9
2766;439164842;0
2766;440147956;0
2766;440204194;8
2766;440207622;0
2766;440211263;8
2766;440213029;0
2766;440213290;0
2766;440214041;0
2766;440219078;8
2766;440221595;8
2766;440223016;0
2766;440224837;0
2766;440225825;0
2766;440236673;0
2766;440237688;7
2766;440414059;0
2766;044048474X;7
2766;440498058;0
2766;440766419;0
2766;440942500;0
2766;446310786;10
2766;446516538;6
2766;446606812;0
2766;446607339;8
2766;446611867;7
2766;044809553X;0
2766;448095548;0
2766;449005615;9
2766;449215296;0
2766;449219372;0
2766;451129040;9
2766;451152190;0
2766;451171616;0
2766;451183665;0
2766;451410025;0
2766;451528018;0
2766;451628330;0
2766;048626968X;0
2766;515117234;0
2766;525935878;0
2766;553211587;8
2766;553212060;0
2766;553255371;0
2766;553256653;0
2766;553279912;7
2766;553298496;0
2766;553573616;0
2766;590213040;0
2766;590298356;0
2766;590386042;0
2766;590448250;0
2766;059048575X;7
2766;590762613;0
2766;590897985;0
2766;590956159;0
2766;590997262;0
2766;590997297;0
2766;670030643;8
2766;671015192;0
2766;671016954;0
2766;671019791;0
2766;671019805;0
2766;671023810;0
2766;671024272;0
2766;671028049;0
2766;671510053;0
2766;671617028;0
2766;671643126;0
2766;671657135;0
2766;671702262;7
2766;671721291;6
2766;671729896;8
2766;671753819;0
2766;671872672;0
2766;671881957;0
2766;067697175X;0
2766;679419152;0
2766;679450548;0
2766;679733760;5
2766;679751602;6
2766;067976402X;0
2766;679830006;9
2766;679848053;9
2766;679864342;0
2766;679866957;0
2766;679877061;9
2766;684801221;10
2766;684823772;0
2766;684835355;0
2766;684835525;8
2766;684852772;9
2766;684874350;0
2766;688025072;9
2766;688031188;9
2766;689817215;0
2766;689824351;0
2766;071483839X;10
2766;723236658;0
2766;736903054;10
2766;743412028;0
2766;745926290;8
2766;747261296;0
2766;767902521;8
2766;786813334;0
2766;786815531;0
2766;078681554X;0
2766;786815558;0
2766;786867647;0
2766;786867752;0
2766;786883375;0
2766;800717147;0
2766;800786084;7
2766;802775241;0
2766;804111154;0
2766;805029486;0
2766;805421351;10
2766;806624302;8
2766;806961740;7
2766;812505123;0
2766;812521757;0
2766;812568788;8
2766;812590236;0
2766;812590244;0
2766;819310077;0
2766;836218620;0
2766;836218663;0
2766;836218833;0
2766;842321934;0
2766;842321942;0
2766;842345523;9
2766;843951141;0
2766;849910013;0
2766;849911672;7
2766;849929660;8
2766;849941768;7
2766;849942187;0
2766;871237954;0
2766;871915537;6
2766;874869870;9
2766;877191174;8
2766;880702753;0
2766;892838981;0
2766;898157803;8
2766;914697730;0
2766;916773752;0
2766;918956463;9
2766;918956730;9
2766;937295043;0
2766;937295078;0
2766;937295167;0
2766;937295221;9
2766;937295256;0
2766;937295434;0
2766;937295477;8
2766;937295906;0
2766;939431238;0
2766;943233437;0
2766;967307902;8
2766;970760094;6
2766;971290903;0
2766;971880107;6
2766;1550548913;0
2766;1556612966;0
2766;1556614373;8
2766;155661456X;0
2766;1556616120;0
2766;1556616988;9
2766;1556616996;0
2766;1558745718;7
2766;1559029838;0
2766;1561565601;0
2766;1561794708;0
2766;1561797464;10
2766;1562470043;0
2766;1562470752;0
2766;1562471171;8
2766;1562475150;0
2766;1562475193;0
2766;1562475878;0
2766;1562476661;0
2766;156247751X;0
2766;1564766047;0
2766;1565073541;0
2766;1565073584;8
2766;1565121562;0
2766;1565122062;0
2766;1566840287;7
2766;1567184855;0
2766;1568657803;0
2766;1569602077;0
2766;1570361975;0
2766;1570824304;7
2766;1573225789;0
2766;1576734013;8
2766;1576737284;9
2766;1576738590;0
2766;1584850167;0
2766;1584851651;8
2766;1584853689;0
2766;1890437557;7
2768;3453025423;0
2769;8804407204;8
2769;8806134817;7
2769;8806136437;6
2769;8806296604;0
2769;8807816806;0
2769;8817151491;0
2769;8845911632;10
2769;8851520305;10
2769;8879837648;7
2769;887983990X;0
2769;8881111756;6
2769;8881296594;0
2769;8882462757;9
2770;312863403;7
2770;517580497;9
2770;553141406;9
2770;553569058;0
2770;842329129;6
2771;449005615;0
2771;086547642X;0
2776;140380361;9
2776;486280616;7
2776;1558744630;8
2781;8844005375;7
2782;2.02.033143.8;7
2784;8885988776;7
2789;394588169;8
2789;8401230012;5
2789;8433584332;8
2789;8475843271;5
2789;8478091327;0
2789;8481300055;9
2789;8487363105;5
2790;20518501;6
2790;60928336;0
2790;156027321;0
2790;316143464;0
2790;316666343;0
2790;038533348X;10
2790;385336322;0
2790;394569962;0
2790;440236789;0
2790;553214225;0
2790;553294385;0
2790;553568914;0
2790;553583867;0
2790;1558746161;0
2790;1573222623;0
2791;671721291;0
2793;60532920;8
2793;60971665;0
2793;312263120;0
2793;345350685;0
2793;345384687;0
2793;380018446;0
2793;380762277;7
2793;425190641;0
2793;439064872;0
2793;439136369;0
2793;439139600;0
2793;439358078;0
2793;440237688;0
2793;446611239;0
2793;449204553;0
2793;451204050;0
2793;515128554;0
2793;515134384;0
2793;515135062;7
2793;051513628X;0
2793;515136379;0
2793;515136530;0
2793;515137111;0
2793;553250426;0
2793;553582763;0
2793;553584014;8
2793;553800140;0
2793;059035342X;0
2793;671027387;0
2793;671695126;6
2793;671759329;5
2793;743457870;0
2793;074350030X;0
2793;786861754;0
2793;786890002;0
2793;812540123;0
2793;870405039;7
2793;891760326;8
2793;1401301061;0
2793;1551661519;0
2793;1559278374;8
2793;1564969630;8
2793;1565111273;9
2793;1572700645;7
2793;1931499403;8
2798;399142282;0
2798;399145087;0
2798;553563521;0
2798;055357230X;0
2799;62502182;0
2799;140193383;7
2799;446670626;7
2799;451524934;10
2799;553213539;8
2799;590429892;8
2799;671004107;8
2799;671695304;0
2799;782123813;6
2799;782125352;6
2799;786885688;0
2799;812513711;9
2799;812517725;9
2799;1561703249;6
2799;1890159018;7
2803;8401327156;0
2803;8466300562;0
2803;8466716998;7
2803;8483069687;7
2803;8483324652;7
2803;8496052060;0
2803;9681905202;0
2804;059035342X;0
2807;8425336880;8
2808;8420634778;5
2830;971880107;0
2837;449200396;6
2844;812517725;8
2847;8882101061;0
2850;425173615;8
2853;006016185X;0
2853;60907215;7
2853;385302274;0
2853;425098680;10
2853;553245694;10
2853;671527215;0
2853;671683993;0
2853;671766821;0
2853;684186454;9
2853;800730364;0
2853;874775639;8
2854;316666343;7
2854;316781266;0
2854;446523569;7
2854;446610399;5
2854;670873683;8
2855;20519001;5
2855;60973277;0
2855;345426029;0
2855;375704906;5
2855;380730138;0
2855;385484518;0
2855;399144463;5
2855;425168700;7
2855;425180964;8
2855;439064872;0
2855;679751602;0
2859;015600710X;5
2861;688127169;10
2863;9722110195;7
2864;714832529;8
2869;8789327942;0
2870;440784743;0
2871;8501063630;0
2872;812551532;8
2882;1573247022;0
2883;451132157;10
2885;055315754X;0
2889;312263449;8
2891;60188731;0
2891;60199563;0
2891;60392452;0
2891;60504080;9
2891;60548533;8
2891;60830719;0
2891;60904453;0
2891;60921145;0
2891;60924179;0
2891;60928336;6
2891;60929979;7
2891;60930535;0
2891;60977205;7
2891;60987049;0
2891;61003638;0
2891;61054887;6
2891;61080519;0
2891;61097314;0
2891;62554735;0
2891;71360638;0
2891;014003286X;9
2891;140119906;0
2891;140120491;5
2891;140280553;0
2891;140445277;0
2891;141439475;0
2891;142001740;7
2891;156027321;5
2891;156907380;0
2891;195061675;0
2891;231121989;0
2891;271007494;7
2891;312006926;0
2891;312263996;0
2891;312282990;0
2891;312286236;0
2891;312305060;0
2891;312422156;0
2891;345404475;7
2891;373263678;0
2891;373263953;0
2891;374100128;7
2891;374521409;0
2891;374525641;0
2891;037540273X;0
2891;375404929;5
2891;375503897;9
2891;375507639;0
2891;375701427;0
2891;375703861;0
2891;375726403;0
2891;375727434;7
2891;380718650;0
2891;380726254;0
2891;385094787;6
2891;385474547;0
2891;385482388;7
2891;038548951X;8
2891;385503857;9
2891;393308839;0
2891;393314812;0
2891;394172663;0
2891;394742117;0
2891;394742494;0
2891;395873347;0
2891;039597707X;7
2891;399525750;9
2891;425097269;0
2891;425126765;0
2891;425164829;0
2891;425169626;0
2891;425171884;0
2891;446607711;0
2891;446610380;6
2891;446677426;9
2891;446690295;7
2891;044900483X;9
2891;449005615;0
2891;449227545;0
2891;449912558;9
2891;451162072;0
2891;451521250;0
2891;451521323;7
2891;451524039;0
2891;452260116;8
2891;452282195;0
2891;452283868;0
2891;486270637;0
2891;515087947;0
2891;515102652;0
2891;515118249;0
2891;051512088X;0
2891;517122707;0
2891;051788206X;0
2891;553100343;5
2891;553206036;8
2891;553208845;0
2891;553211404;7
2891;553214187;0
2891;553250515;0
2891;553269828;0
2891;055327418X;0
2891;553274872;0
2891;553279718;0
2891;553280325;0
2891;553562738;0
2891;553562967;7
2891;553575384;0
2891;553580515;0
2891;571169341;10
2891;582527155;8
2891;595315070;0
2891;618119809;0
2891;618173870;0
2891;067084134X;0
2891;671003755;7
2891;671004107;0
2891;671646575;0
2891;671722654;8
2891;671734547;0
2891;679422188;0
2891;679447393;0
2891;679457313;0
2891;679732764;8
2891;679745424;0
2891;679749861;0
2891;067976402X;0
2891;684831546;0
2891;684853701;6
2891;743225406;0
2891;074325547X;8
2891;743442482;0
2891;802136346;7
2891;080410526X;0
2891;804106304;7
2891;804832560;5
2891;812580354;0
2891;812695313;0
2891;832903930;5
2891;874776953;7
2891;886777690;0
2891;899198929;0
2891;915943565;0
2891;918949165;7
2891;929634063;0
2891;935908315;0
2891;962197963;0
2891;140003065X;9
2891;1400032717;8
2891;1400076218;0
2891;1556151047;0
2891;1561003913;4
2891;1566190932;6
2891;1570613028;0
2891;1573222453;0
2891;1573226106;0
2891;1573247022;0
2891;1582431485;0
2891;1583224890;0
2891;1583225498;0
2891;1589880013;7
2891;158988003X;0
2891;1593080549;0
2891;1593080719;0
2891;1594200106;6
2891;1885266480;0
2891;1886039224;6
2891;B00009ANY9;0
2892;684857820;9
2893;140051317;0
2893;8420448583;6
2893;8423988767;0
2893;842974178X;0
2893;8434827484;7
2893;8474105323;0
2893;8475966519;7
2893;8479274182;5
2893;8488944497;0
2896;553291890;0
2896;586213333;6
2896;8500010428;10
2896;8526219278;7
2896;8587122061;7
2900;8804491574;10
2903;473099977;0
2903;1877182028;0
2906;2070383326;0
2906;2080707590;0
2906;2246567610;3
2906;2253153427;7
2906;2264010991;0
2906;2266083309;0
2906;2290045799;0
2906;2715223528;9
2906;2883531714;0
2907;60092645;0
2907;61031755;0
2907;044023722X;5
2907;449207331;0
2907;451207378;0
2907;553582658;0
2907;067101420X;0
2914;812551583;7
2932;155192370X;8
2933;375726403;0
2933;743410653;0
2935;446674109;5
2935;684846861;6
2935;684864711;0
2935;743200349;0
2935;761521097;8
2935;849937361;0
2935;1582430748;5
2936;140124373;0
2936;450411435;0
2936;749309636;0
2936;1853811262;4
2939;8496200590;4
2939;9724119181;4
2939;9726952794;0
2939;9728632347;4
2942;375704973;8
2943;034543059X;0
2943;037541309X;0
2945;038548951X;8
2946;552135399;0
2946;752848011;5
2948;1580083412;10
2950;140236716;0
2954;60183527;7
2954;60937114;0
2954;60973129;8
2954;031224116X;8
2954;380973499;7
2954;385319622;9
2954;038549565X;0
2954;440235502;10
2954;440236304;7
2954;684867184;0
2954;688158943;0
2954;743201981;6
2954;743203399;0
2954;767908244;8
2954;804100039;6
2954;081288518X;0
2954;891415947;7
2954;917298551;0
2954;1557507422;0
2954;1853673110;4
2957;140018328;0
2962;515100072;0
2964;553579606;0
2966;038531258X;7
2968;61013439;0
2968;373201451;0
2968;385177259;0
2968;553282069;0
2972;553080237;6
2973;679459596;8
2974;393038173;0
2977;6329527;5
2977;30056284;0
2977;60176628;0
2977;60185430;0
2977;60193387;0
2977;60392452;0
2977;006064205X;5
2977;60653035;5
2977;60812494;0
2977;60830476;0
2977;60934239;0
2977;60981180;8
2977;60987383;0
2977;006099486X;0
2977;61096962;0
2977;62505319;0
2977;62735233;9
2977;71387218;0
2977;140044507;0
2977;014005264X;4
2977;140055312;0
2977;140141510;0
2977;140286810;0
2977;140441077;0
2977;140445587;0
2977;142001430;7
2977;151004943;0
2977;155013459;0
2977;156806797;9
2977;195006844;0
2977;195017854;0
2977;201043823;0
2977;201340208;0
2977;205126987;0
2977;205152074;0
2977;023399226X;0
2977;253204232;0
2977;306809893;5
2977;306811588;0
2977;306811596;0
2977;307617963;0
2977;031210104X;0
2977;312115067;0
2977;312118341;0
2977;312155948;7
2977;312157061;0
2977;312194390;8
2977;316355208;0
2977;316569321;7
2977;345283945;0
2977;345370775;0
2977;345382846;0
2977;345413938;8
2977;345460359;0
2977;361074662;10
2977;374106843;0
2977;374515360;0
2977;037570504X;5
2977;375708111;0
2977;375725784;3
2977;376044314;5
2977;380704161;9
2977;380706512;8
2977;380709333;0
2977;385261764;0
2977;385423977;0
2977;385477058;0
2977;385491050;3
2977;385491077;7
2977;385720254;0
2977;385722206;0
2977;393962873;10
2977;394529383;0
2977;394568354;0
2977;394717953;0
2977;394752937;0
2977;394752996;8
2977;395860032;0
2977;399123237;0
2977;425130215;9
2977;425142485;0
2977;425147762;0
2977;425167801;0
2977;425171493;0
2977;425175111;8
2977;042518045X;0
2977;042518403X;0
2977;425187144;0
2977;425193896;0
2977;440183057;0
2977;440193567;0
2977;044021145X;0
2977;440234743;0
2977;440237084;0
2977;440507294;0
2977;044652087X;0
2977;446605786;8
2977;446670537;0
2977;449002632;8
2977;449209113;8
2977;449221504;0
2977;449704335;0
2977;451153553;0
2977;451157087;0
2977;451405897;0
2977;451522397;0
2977;451522923;0
2977;451625552;0
2977;451628667;0
2977;452006228;0
2977;452282020;0
2977;452282152;7
2977;486266907;7
2977;500011931;0
2977;517064626;0
2977;517576988;0
2977;517589818;0
2977;520011309;10
2977;520063279;0
2977;520084284;0
2977;525945210;6
2977;531150259;0
2977;553067966;0
2977;553100793;0
2977;055320338X;10
2977;553207628;0
2977;553212486;8
2977;553238000;0
2977;553285343;0
2977;553569058;0
2977;553578901;0
2977;609609068;0
2977;609803387;0
2977;619016620;5
2977;631133917;0
2977;631158189;0
2977;063118449X;9
2977;670855030;0
2977;670886955;0
2977;670894494;6
2977;671000381;0
2977;671021001;9
2977;671250671;0
2977;671496107;10
2977;671707248;0
2977;671769200;0
2977;067950754X;0
2977;679755330;0
2977;679872027;0
2977;681418206;0
2977;684195208;0
2977;684810387;0
2977;684841347;0
2977;068485080X;0
2977;684856603;0
2977;688024610;0
2977;688075665;0
2977;689821867;0
2977;696004755;4
2977;696013908;3
2977;696023644;6
2977;713990988;0
2977;743204123;0
2977;743234979;0
2977;747545847;0
2977;752500260;0
2977;764801422;0
2977;764809326;6
2977;767901576;0
2977;767902521;0
2977;767916069;0
2977;781805899;10
2977;786011661;0
2977;786864680;0
2977;786868619;0
2977;789410842;0
2977;800864166;4
2977;800871863;0
2977;801522315;0
2977;805062971;0
2977;805205454;0
2977;805206728;0
2977;081297106X;0
2977;814616216;2
2977;819815195;10
2977;821221817;10
2977;840795319;0
